"trip_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tip","additional_charges","trip_total","shared_trip_authorized","trips_pooled","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"f503629ba831844a6b73aabeefb665a948bfae89","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","573","6.5492","17031081600","17031210501","8","21","12.5","0","3.55","16.05","false","1","41.8920726347","-87.6288741572","POINT (-87.6288741572 41.8920726347)","41.9374017942","-87.7223302976","POINT (-87.7223302976 41.9374017942)"
"9684ec7602af43eae0a68b99462b434fee53de7b","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1194","8.3744",,,"8","30","15","0","3.1","18.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.8390869059","-87.714003807","POINT (-87.714003807 41.8390869059)"
"b971f0a6b25b70faeacb579f30a25583c62dcfec","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","180","0.671","17031833000","17031833000","28","28","5","0","3.1","8.1","false","1","41.8852813201","-87.6572331997","POINT (-87.6572331997 41.8852813201)","41.8852813201","-87.6572331997","POINT (-87.6572331997 41.8852813201)"
"447def8ee2ed56db6d73da7c539f2a6f4049d9d6","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1225","8.2778",,,"71","41","12.5","0","4.75","17.25","false","1","41.7442051463","-87.6563059862","POINT (-87.6563059862 41.7442051463)","41.794090253","-87.592310855","POINT (-87.592310855 41.794090253)"
"9d8c8930746261d30df32f27754b0d7fedb22ffb","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1321","18.1009","17031980000","17031081403","76","8","22.5","6","8.1","36.6","false","1","41.9790708201","-87.9030396611","POINT (-87.9030396611 41.9790708201)","41.8909220259","-87.6188683546","POINT (-87.6188683546 41.8909220259)"
"df5f6c01acb87b5cfd522bf5f1a142bf49eb53d2","2021-02-28T21:45:00.000","2021-02-28T22:30:00.000","2501","39.9212",,,"10",,"92.5","15","6.1","113.6","false","1","41.9850151008","-87.8045320063","POINT (-87.8045320063 41.9850151008)",,,
"00d995f53cc05945c72375144feb69adecefee1d","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1073","7.0076",,,"25","28","15","0","3.1","18.1","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)"
"e4e51842bf6b832e939cdc8b55f71a1e890d53df","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","424","1.5365",,,"8","28","5","0","3.1","8.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)"
"dbca7a5eb5a1ee713250c9a349c8e8b4554a0221","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","884","7.475",,,"24","15","15","0","3.1","18.1","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)"
"ea7b9acf82ee5158ae06a4099c2a81545a18827e","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1695","15.3656",,,"67","23","22.5","0","4.48","26.98","false","1","41.7759288274","-87.6665962653","POINT (-87.6665962653 41.7759288274)","41.9000696026","-87.7209182385","POINT (-87.7209182385 41.9000696026)"
"cd35496769b35a8238b56c2217bc2bb842584079","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","781","4.4974",,,"73","44","12.5","0","4.77","17.27","false","1","41.7174930361","-87.6488950721","POINT (-87.6488950721 41.7174930361)","41.7402057565","-87.6159695226","POINT (-87.6159695226 41.7402057565)"
"1435c465e1cbd58a114f2b0e925d222bb123cbe6","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","697","3.6407",,,,"30","15","0","3.4","18.4","false","1",,,,"41.8390869059","-87.714003807","POINT (-87.714003807 41.8390869059)"
"e2a5e5d1687ff9b54216733f11101d0cad3c00b1","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","331","0.9609",,,"24","22","5","1","3.1","9.1","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)"
"4b1f77fe44dcc48dbd5abf7e1a1f8021e03575e7","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1526","9.1159",,,,"25","17.5","0","3.22","20.72","false","1",,,,"41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"636944b7af28a5abe25e0474832ab390c66c8c6f","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1830","23.262",,,,"8","27.5","15","4.94","47.44","false","1",,,,"41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"cd9d270961875d2ef5ae40d833177d5196b73d86","2021-02-28T21:45:00.000","2021-02-28T22:45:00.000","3303","48.6268",,,,"44","55","0","3.78","58.78","false","1",,,,"41.7402057565","-87.6159695226","POINT (-87.6159695226 41.7402057565)"
"2114670a50a3452005ea9917e03d844046a2bc91","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","992","10.3945",,,"76",,"15","4","9.89","28.89","false","1","41.9802643146","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"983d1590bc4d7459ac0898f89d975ed9055c191c","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","658","1.422","17031081202","17031081403","8","8","7.5","0","3.1","10.6","false","1","41.9027880476","-87.6261455896","POINT (-87.6261455896 41.9027880476)","41.8909220259","-87.6188683546","POINT (-87.6188683546 41.8909220259)"
"b1a35efd605899dae0ad9b83d87a06b369d631c8","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1846","10.6213",,,"29","71","17.5","0","3.1","20.6","false","1","41.8601900192","-87.7172201","POINT (-87.7172201 41.8601900192)","41.7442051463","-87.6563059862","POINT (-87.6563059862 41.7442051463)"
"40fcd78536cde2e4567530a8817639b410030d8d","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1348","15.8345","17031980000",,"76",,"27.5","0","9.48","36.980000000000004","false","1","41.9790708201","-87.9030396611","POINT (-87.9030396611 41.9790708201)",,,
"0227c4a10512e703009a77c34b1bb349f44e0087","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1598","13.6014",,,,"31","17.5","0","4.84","22.34","false","1",,,,"41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)"
"fddb7132e1ad2c0aaec6fbc0a5c070ad6f3db09d","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","557","1.8725","17031081000","17031281900","8","28","7.5","3","5.78","16.28","false","1","41.9002656868","-87.6321092196","POINT (-87.6321092196 41.9002656868)","41.8792550844","-87.642648998","POINT (-87.642648998 41.8792550844)"
"b96672c4e899faaceb68681492ddb86c58cb3948","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","566","3.6612","17031320600","17031081100","32","8","10","0","3.66","13.66","false","1","41.8706073724","-87.6221729369","POINT (-87.6221729369 41.8706073724)","41.9002212967","-87.6291051864","POINT (-87.6291051864 41.9002212967)"
"069c9e0daeabb07aa8f386e4fa9ac5ba7dfa04ab","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","589","1.8372","17031081202","17031081800","8","8","7.5","0","3.35","10.85","false","1","41.9027880476","-87.6261455896","POINT (-87.6261455896 41.9027880476)","41.8932163595","-87.6378442095","POINT (-87.6378442095 41.8932163595)"
"324cfe71df027366acce247ade872a4cdde104a7","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","629","2.7575",,,"24","22","7.5","5","3.1","15.6","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)"
"7d8a9f42d6446e28c872bfc2cb31e40d8cd63080","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","515","2.4446",,,"7","8","7.5","0","3.1","10.6","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)"
"c73f4955cb53cb5a4022c4ffb044e9dc3ec0a34a","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1252","15.5392",,,"10",,"17.5","0","4.29","21.79","false","1","41.9850151008","-87.8045320063","POINT (-87.8045320063 41.9850151008)",,,
"7fbdeb46cbabbb371cfc01da12794c53d33f8122","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1142","7.2467",,,,"19","15","0","3.42","18.42","false","1",,,,"41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)"
"99f6f2dc65d81e9ea5a3c01e4f25f33d6d2b92ca","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","772","4.214",,,"45","73","10","0","4.28","14.280000000000001","false","1","41.7441995348","-87.5863483178","POINT (-87.5863483178 41.7441995348)","41.7174930361","-87.6488950721","POINT (-87.6488950721 41.7174930361)"
"2c876d87abb50af447f35baf94715ea5bc9b9381","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1263","16.6932","17031980000",,"76",,"22.5","5","9.05","36.55","false","1","41.9790708201","-87.9030396611","POINT (-87.9030396611 41.9790708201)",,,
"8728d02f0a696462eebe58283340a1709d594e2b","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","777","1.4645",,,"27","27","5","0","3.1","8.1","false","1","41.8789144956","-87.7058971305","POINT (-87.7058971305 41.8789144956)","41.8789144956","-87.7058971305","POINT (-87.7058971305 41.8789144956)"
"40ffbc0b506b1d32d9e970a3e9d0be433aa26552","2021-02-28T21:45:00.000","2021-02-28T22:30:00.000","3028","39.4957",,"17031081402",,"8","40","7","6.38","53.38","false","1",,,,"41.8919715078","-87.6129454143","POINT (-87.6129454143 41.8919715078)"
"7031061ae4791a0f60bfef7e73780a693b559e49","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","322","1.5252",,,"6","5","7.5","0","3.1","10.6","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)"
"4faf6be91b5bd077fe408c66f08a045a32e587c9","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","671","4.5889",,,"2",,"10","0","3.1","13.1","false","1","42.001571027","-87.6950125892","POINT (-87.6950125892 42.001571027)",,,
"0174b60f24bda7d56395c66fd5b1f63abf3bef2b","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","530","2.4603",,,"24","23","7.5","0","3.1","10.6","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9000696026","-87.7209182385","POINT (-87.7209182385 41.9000696026)"
"b5013d39363846431724f4a7dbfa18da5aec5b9f","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","2080","23.3379",,,"33",,"27.5","0","4.41","31.91","false","1","41.8571838585","-87.6203346241","POINT (-87.6203346241 41.8571838585)",,,
"d344fcc13738f16415b57dcab6f2f3d8af903716","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","191","0.9902",,,"7","7","2.5","0","3.19","5.6899999999999995","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)"
"a67ce09c776e5b26d1dffee33e6d64d6ca804417","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","500","4.9406",,,"22","32","10","0","3.1","13.1","false","1","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)","41.8788655841","-87.6251921424","POINT (-87.6251921424 41.8788655841)"
"b9b9fafd0a3a372ec0bc39d67abbe5d5d597ea95","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1001","7.7277",,,"32","6","15","3","3.1","21.1","false","1","41.8788655841","-87.6251921424","POINT (-87.6251921424 41.8788655841)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"575dbc7164ffb62b7e1087c54c8ba43728e6a222","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","356","3.0444","17031241400","17031081700","24","8","10","0","3.1","13.1","false","1","41.906025969","-87.6753116216","POINT (-87.6753116216 41.906025969)","41.8920421365","-87.6318639497","POINT (-87.6318639497 41.8920421365)"
"62816f0ca9b96b0267611abd195d169dec1eac8c","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","142","0.3568","17031081700","17031081800","8","8","5","0","4.12","9.120000000000001","false","1","41.8920421365","-87.6318639497","POINT (-87.6318639497 41.8920421365)","41.8932163595","-87.6378442095","POINT (-87.6378442095 41.8932163595)"
"24339408a7116c01bb5795b1d12edbea0f49be9b","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1049","6.8015",,,"7","19","15","0","3.1","18.1","false","1","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)"
"9fe85a25b232de0a8100bf363885bfc6c278120b","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","2061","11.029",,,"19","6","17.5","0","3.61","21.11","false","1","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"ccd8be32f17f5d261b8b807bf651281fae95076a","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","729","4.4168","17031252102","17031231200","25","23","7.5","0","3.5","11","false","1","41.8765928828","-87.7598126285","POINT (-87.7598126285 41.8765928828)","41.8990616211","-87.7213158985","POINT (-87.7213158985 41.8990616211)"
"ebee968b4c43590d138b282b649c9517f53715eb","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1759","17.0339",,,"32","53","20","0","3.1","23.1","false","1","41.8788655841","-87.6251921424","POINT (-87.6251921424 41.8788655841)","41.6738199043","-87.6357397768","POINT (-87.6357397768 41.6738199043)"
"c4f46e1a37f489f4a85337e069c8926d4d51e1df","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","438","1.8639",,,"3","6","5","0","3.1","8.1","false","1","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"9d26f62e6fce864b2ca5544069876775e8852aa2","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1946","21.6026",,,"28",,"47.5","0","3.85","51.35","false","1","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)",,,
"ebeec4d344d0722c3329a963ae8f1ee7a2b6005d","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","421","1.2851","17031241400","17031240500","24","24","7.5","0","3.4","10.9","false","1","41.906025969","-87.6753116216","POINT (-87.6753116216 41.906025969)","41.9119723006","-87.6836429218","POINT (-87.6836429218 41.9119723006)"
"1722cfa54c67ddcf1931a73f29bda66b1a5525b7","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","903","5.4184","17031081201","17031031502","8","3","20","0","3.4","23.4","false","1","41.8991556134","-87.6262105324","POINT (-87.6262105324 41.8991556134)","41.9636331692","-87.6523653588","POINT (-87.6523653588 41.9636331692)"
"d23feaadb5ba282e502fd886472d71a4da9620a2","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","443","1.9435",,,"3","6","7.5","0","3.1","10.6","false","1","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"1504841c54e71610c5b9c6da43bd4f9dff02184a","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","433","1.5988",,,"19","15","5","1","3.84","9.84","false","1","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)"
"d29ed22df00ec1e5611ee892455c05ab526b43b1","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","448","2.3376",,,"42","45","7.5","0","3.74","11.24","false","1","41.7788768603","-87.5949254391","POINT (-87.5949254391 41.7788768603)","41.7441995348","-87.5863483178","POINT (-87.5863483178 41.7441995348)"
"1e203d8de6d77a347028f1d8933d034c3c85b849","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","2123","11.8618",,,"1","5","22.5","0","3.1","25.6","false","1","42.0096228806","-87.6701668569","POINT (-87.6701668569 42.0096228806)","41.9477915865","-87.6838349425","POINT (-87.6838349425 41.9477915865)"
"1f78e57dd505b2a3d6c60533cc61f5b9b34e277c","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1985","24.9604",,,"49","2","37.5","0","4.39","41.89","false","1","41.7065878819","-87.6233665115","POINT (-87.6233665115 41.7065878819)","42.001571027","-87.6950125892","POINT (-87.6950125892 42.001571027)"
"a330c17db7b3748ed766a97454745ed9685ce78e","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","2501","31.7894",,,"58",,"37.5","0","3.96","41.46","false","1","41.8173662079","-87.6988607973","POINT (-87.6988607973 41.8173662079)",,,
"a7309aaf47e6939f17a4d061b55388abf448ff08","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","642","2.5654",,,"31","33","7.5","0","3.1","10.6","false","1","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)","41.8571838585","-87.6203346241","POINT (-87.6203346241 41.8571838585)"
"50781366643a5aa8305c4bd777090a8e7b40f0ad","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1262","6.5081",,,"24","3","15","0","5.41","20.41","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)"
"c8c0c048e1eef4282cbb01ed229e65a2fabbad4b","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1126","5.8764",,,"6","14","15","0","3.11","18.11","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)"
"1b2c0c22b8a81bf2ac2e28ce13bfa788540a5f9a","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","284","2.762",,,"14","21","7.5","0","3.1","10.6","false","1","41.968069","-87.7215590627","POINT (-87.7215590627 41.968069)","41.9386661962","-87.7112105933","POINT (-87.7112105933 41.9386661962)"
"97610ee50c6c2ccd536958436b5e5fa3b4633eff","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","567","3.9377",,,"61","71","10","0","3.61","13.61","false","1","41.8090182499","-87.6591665992","POINT (-87.6591665992 41.8090182499)","41.7442051463","-87.6563059862","POINT (-87.6563059862 41.7442051463)"
"9b241113623b133cd5f5fd014b79cabb4c871293","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","410","1.5342","17031320100","17031081800","32","8","5","0","3.1","8.1","false","1","41.8849871918","-87.6209929134","POINT (-87.6209929134 41.8849871918)","41.8932163595","-87.6378442095","POINT (-87.6378442095 41.8932163595)"
"3df77c992c8c87517cf8642acb393d08dab57550","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1560","8.8751",,,"8","15","20","0","3.1","23.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.9540276487","-87.7633990316","POINT (-87.7633990316 41.9540276487)"
"2cc718e2e9ae03feae57ec64066ab405ce96a94c","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1080","4.4915","17031081500","17031320100","8","32","10","0","3.1","13.1","false","1","41.8925077809","-87.6262149064","POINT (-87.6262149064 41.8925077809)","41.8849871918","-87.6209929134","POINT (-87.6209929134 41.8849871918)"
"71e1d2c54ad70518a71549f9958de596daa76310","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","424","1.9936",,,"6","7","7.5","0","3.1","10.6","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)"
"0f44b25e3d78779d9a32ed89730844b129ccbcea","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1830","15.2967",,,"8","65","25","0","3.1","28.1","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.7697780588","-87.7269298425","POINT (-87.7269298425 41.7697780588)"
"713f09efaff3c154547b38add026270518e292fc","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1142","16.3003",,,"69",,"20","0","3.1","23.1","false","1","41.7632467988","-87.6161341112","POINT (-87.6161341112 41.7632467988)",,,
"1f4e2d817d0c8d3abb0a6f90fb5a9b572a5c448a","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","327","1.9683",,,"73","49","5","0","5.12","10.120000000000001","false","1","41.7174930361","-87.6488950721","POINT (-87.6488950721 41.7174930361)","41.7065878819","-87.6233665115","POINT (-87.6233665115 41.7065878819)"
"481e2181f71643eb8cfafb39535e40662321fbda","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","180","0.5566","17031081403","17031081403","8","8","5","0","3.1","8.1","false","1","41.8909220259","-87.6188683546","POINT (-87.6188683546 41.8909220259)","41.8909220259","-87.6188683546","POINT (-87.6188683546 41.8909220259)"
"4c1b736fe1daa71ce7f28338a6ff4eee12a91a05","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","276","1.1024",,,"60","31","5","0","3.1","8.1","false","1","41.8361501547","-87.6487879519","POINT (-87.6487879519 41.8361501547)","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)"
"52024f51f57197875aa3df1b9ec220d74823a359","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","654","3.6355",,,"19","22","10","0","3.15","13.15","false","1","41.9272609555","-87.7655016086","POINT (-87.7655016086 41.9272609555)","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)"
"369d28309c64ad6f5c8636e60ad166e3aba2b354","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","661","4.3792",,,"22","16","10","5","3.1","18.1","false","1","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)","41.9535821253","-87.7234523905","POINT (-87.7234523905 41.9535821253)"
"506015b7dcf3865e5aefb5a6bc4c8f13d4c5dc7c","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1085","4.7551",,,"31","24","12.5","1","3.1","16.6","false","1","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)"
"b19478a296b92e4d83f80f22d698bb0149d01802","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","452","3.1658",,,"8","7","7.5","3","3.1","13.6","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.9226862843","-87.6494887289","POINT (-87.6494887289 41.9226862843)"
"0cbb691acec44dfb402845c7f0ead39bc5268b31","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","699","2.3694",,,"25","25","7.5","0","3.44","10.94","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"093465272e174a17945acae6081f95dbf57d5749","2021-02-28T21:45:00.000","2021-02-28T22:15:00.000","1571","7.1471",,,"25","11","12.5","1","3.47","16.97","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.9788295262","-87.771166703","POINT (-87.771166703 41.9788295262)"
"3a377e43d5ef6009112f9baad87474b520217e68","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","349","1.4602",,,"22","22","5","0","3.1","8.1","false","1","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)","41.9227606205","-87.6991553432","POINT (-87.6991553432 41.9227606205)"
"8b5db3569655ca3c065b94f3fcbabfd4d41d4dcd","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","617","2.5627",,,"23","29","7.5","0","3.23","10.73","false","1","41.9000696026","-87.7209182385","POINT (-87.7209182385 41.9000696026)","41.8601900192","-87.7172201","POINT (-87.7172201 41.8601900192)"
"2944151083b75cde67861a0640c4af5c8f6a8ced","2021-02-28T21:45:00.000","2021-02-28T22:30:00.000","2802","32.3484",,,,"6","47.5","0","6.27","53.769999999999996","false","1",,,,"41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
"0ea49cf1eb09b2fe8496a4e1695972c06a63d355","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","512","3.2867",,,"32","31","7.5","0","3.29","10.79","false","1","41.8788655841","-87.6251921424","POINT (-87.6251921424 41.8788655841)","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)"
"f58fe85b72981d3026722b8b4a4bf6accf568f70","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","485","3.3879",,,"29","28","7.5","0","4.5","12","false","1","41.8601900192","-87.7172201","POINT (-87.7172201 41.8601900192)","41.874005383","-87.6635175498","POINT (-87.6635175498 41.874005383)"
"ca8b6ed00a01bca959604363c1929eed94bb7cec","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1235","9.9692","17031431301","17031750600","43","75","17.5","0","3.72","21.22","false","1","41.7535307093","-87.5601889949","POINT (-87.5601889949 41.7535307093)","41.6886316646","-87.6520492549","POINT (-87.6520492549 41.6886316646)"
"907fffb07d0812c451ccbd46a0c2151de9bf8a3f","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","824","3.6445","17031833000","17031070102","28","7","10","0","3.1","13.1","false","1","41.8852813201","-87.6572331997","POINT (-87.6572331997 41.8852813201)","41.9305785697","-87.6422063127","POINT (-87.6422063127 41.9305785697)"
"db2f8118f6095e306bc968f5aa76a8ec1120a2e9","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","509","2.5328",,,"24","23","7.5","0","3.1","10.6","false","1","41.9012069941","-87.6763559892","POINT (-87.6763559892 41.9012069941)","41.9000696026","-87.7209182385","POINT (-87.7209182385 41.9000696026)"
"52a2e264b2e274e489fc70a094694bd409bf84fe","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","1062","8.9865",,,"33","3","15","0","3.1","18.1","false","1","41.8571838585","-87.6203346241","POINT (-87.6203346241 41.8571838585)","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)"
"6cafa9a094507c1936cd2223cd9a850fee178658","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","757","4.0343",,,"31","57","7.5","0","3.1","10.6","false","1","41.8502663663","-87.667569312","POINT (-87.667569312 41.8502663663)","41.8108790078","-87.7263633246","POINT (-87.7263633246 41.8108790078)"
"a973930f41ca0d2c0c80be2936b31dc1c37902d2","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","545","3.1366",,,"6","3","7.5","1","3.1","11.6","false","1","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)","41.96581197","-87.6558787862","POINT (-87.6558787862 41.96581197)"
"763719a0437321cce11f89187eae585a64e3f194","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","575","1.4148",,,"25","25","5","0","3.62","8.620000000000001","false","1","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)","41.8906088526","-87.7560467111","POINT (-87.7560467111 41.8906088526)"
"1dc489e3643652c47923025658865ed1a7758848","2021-02-28T21:45:00.000","2021-02-28T21:45:00.000","610","2.2055","17031842200","17031281900","8","28","7.5","0","3.1","10.6","false","1","41.9049353016","-87.6499072264","POINT (-87.6499072264 41.9049353016)","41.8792550844","-87.642648998","POINT (-87.642648998 41.8792550844)"
"17d91f43825a09942e3171374ad1c19dd01db34c","2021-02-28T21:45:00.000","2021-02-28T22:00:00.000","635","3.0022",,,"8","6","7.5","0","3.1","10.6","false","1","41.899602111","-87.6333080367","POINT (-87.6333080367 41.899602111)","41.9442266014","-87.6559981815","POINT (-87.6559981815 41.9442266014)"
