trip_id,trip_start_timestamp,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,the_geom
1f78e57dd505b2a3d6c60533cc61f5b9b34e277c,2021-01-31T22:45:00.000,41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819),42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027),000000000200000002C055E7E53CA7141A4044DA7178C24155C055EC7B16153B07404500337ABACB06
a7309aaf47e6939f17a4d061b55388abf448ff08,2021-01-31T22:45:00.000,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.8571838585,-87.6203346241,POINT (-87.6203346241 41.8571838585),000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055E7B38FFEC5804044EDB8335F7553
50781366643a5aa8305c4bd777090a8e7b40f0ad,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),000000000200000002C055EB496AA184564044F35AC0334B01C055E9F9EB0437A14044FB9FBA049E1F
c8c0c048e1eef4282cbb01ed229e65a2fabbad4b,2021-01-31T22:45:00.000,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.968069,-87.7215590627,POINT (-87.7215590627 41.968069),000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055EE2E06101B734044FBE9AF5BA2BE
1b2c0c22b8a81bf2ac2e28ce13bfa788540a5f9a,2021-01-31T22:45:00.000,41.968069,-87.7215590627,POINT (-87.7215590627 41.968069),41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962),000000000200000002C055EE2E06101B734044FBE9AF5BA2BEC055ED84796FB2B44044F82636C34516
97610ee50c6c2ccd536958436b5e5fa3b4633eff,2021-01-31T22:45:00.000,41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499),41.7442051463,-87.6563059862,POINT (-87.6563059862 41.7442051463),000000000200000002C055EA2FC91A8B7E4044E78DE8F69805C055EA00EAD2B9794044DF421D3E6FCB
9b241113623b133cd5f5fd014b79cabb4c871293,2021-01-31T22:45:00.000,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),000000000200000002C055E7BE590F86734044F14742A31477C055E8D27084EFB64044F254E9E62700
3df77c992c8c87517cf8642acb393d08dab57550,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9540276487,-87.7633990316,POINT (-87.7633990316 41.9540276487),000000000200000002C055E8881E6E7AE94044F3262977142BC055F0DB879CA1494044FA1D93F752B9
2cc718e2e9ae03feae57ec64066ab405ce96a94c,2021-01-31T22:45:00.000,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),000000000200000002C055E813E7AFD05D4044F23DB1E9320DC055E7BE590F86734044F14742A31477
71e1d2c54ad70518a71549f9958de596daa76310,2021-01-31T22:45:00.000,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055E991392C6FC04044F61A958BC4A4
0f44b25e3d78779d9a32ed89730844b129ccbcea,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.7697780588,-87.7269298425,POINT (-87.7269298425 41.7697780588),000000000200000002C055E8881E6E7AE94044F3262977142BC055EE8604BF01884044E2881661DCB8
1f4e2d817d0c8d3abb0a6f90fb5a9b572a5c448a,2021-01-31T22:45:00.000,41.7174930361,-87.6488950721,POINT (-87.6488950721 41.7174930361),41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819),000000000200000002C055E9877F324D204044DBD6CFD29421C055E7E53CA7141A4044DA7178C24155
481e2181f71643eb8cfafb39535e40662321fbda,2021-01-31T22:45:00.000,41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259),41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259),000000000200000002C055E79B8A03E2534044F209BBA24366C055E79B8A03E2534044F209BBA24366
4c1b736fe1daa71ce7f28338a6ff4eee12a91a05,2021-01-31T22:45:00.000,41.8361501547,-87.6487879519,POINT (-87.6487879519 41.8361501547),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),000000000200000002C055E985BDE6DCC24044EB06F7E07DADC055EAB974A2B69B4044ECD5873E12D9
52024f51f57197875aa3df1b9ec220d74823a359,2021-01-31T22:45:00.000,41.9272609555,-87.7655016086,POINT (-87.7655016086 41.9272609555),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),000000000200000002C055F0FDFA757E3C4044F6B07CAB5D78C055ECBEF60D77884044F61D051F8AC6
369d28309c64ad6f5c8636e60ad166e3aba2b354,2021-01-31T22:45:00.000,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),000000000200000002C055ECBEF60D77884044F61D051F8AC6C055EE4D0B415A464044FA0EFAA51B5A
506015b7dcf3865e5aefb5a6bc4c8f13d4c5dc7c,2021-01-31T22:45:00.000,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055EB496AA184564044F35AC0334B01
b19478a296b92e4d83f80f22d698bb0149d01802,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),000000000200000002C055E8881E6E7AE94044F3262977142BC055E991392C6FC04044F61A958BC4A4
0cbb691acec44dfb402845c7f0ead39bc5268b31,2021-01-31T22:45:00.000,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),000000000200000002C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9
093465272e174a17945acae6081f95dbf57d5749,2021-01-31T22:45:00.000,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.9788295262,-87.771166703,POINT (-87.771166703 41.9788295262),000000000200000002C055F06311BE9B104044F1FF788BB8F9C055F15ACB96498C4044FD4A4931B1B0
3a377e43d5ef6009112f9baad87474b520217e68,2021-01-31T22:45:00.000,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),000000000200000002C055ECBEF60D77884044F61D051F8AC6C055ECBEF60D77884044F61D051F8AC6
8b5db3569655ca3c065b94f3fcbabfd4d41d4dcd,2021-01-31T22:45:00.000,41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026),41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),000000000200000002C055EE2386405CA34044F3357B11A536C055EDE6EF22622B4044EE1AB4E067A1
0ea49cf1eb09b2fe8496a4e1695972c06a63d355,2021-01-31T22:45:00.000,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),000000000200000002C055E80325E754BF4044F07EAADEA50CC055EAB974A2B69B4044ECD5873E12D9
f58fe85b72981d3026722b8b4a4bf6accf568f70,2021-01-31T22:45:00.000,41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),000000000200000002C055EDE6EF22622B4044EE1AB4E067A1C055EA7712502DA34044EFDF688C41A8
ca8b6ed00a01bca959604363c1929eed94bb7cec,2021-01-31T22:45:00.000,41.7535307093,-87.5601889949,POINT (-87.5601889949 41.7535307093),41.6886316646,-87.6520492549,POINT (-87.6520492549 41.6886316646),000000000200000002C055E3DA22F12B2D4044E073B1BC7CD3C055E9BB2CCC4B4F4044D82515173939
907fffb07d0812c451ccbd46a0c2151de9bf8a3f,2021-01-31T22:45:00.000,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.9305785697,-87.6422063127,POINT (-87.6422063127 41.9305785697),000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E919E88195334044F71D32D59C28
db2f8118f6095e306bc968f5aa76a8ec1120a2e9,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026),000000000200000002C055EB496AA184564044F35AC0334B01C055EE2386405CA34044F3357B11A536
52a2e264b2e274e489fc70a094694bd409bf84fe,2021-01-31T22:45:00.000,41.8571838585,-87.6203346241,POINT (-87.6203346241 41.8571838585),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),000000000200000002C055E7B38FFEC5804044EDB8335F7553C055E9F9EB0437A14044FB9FBA049E1F
6cafa9a094507c1936cd2223cd9a850fee178658,2021-01-31T22:45:00.000,41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),41.8108790078,-87.7263633246,POINT (-87.7263633246 41.8108790078),000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055EE7CBC990AEF4044E7CAE221C1C8
a973930f41ca0d2c0c80be2936b31dc1c37902d2,2021-01-31T22:45:00.000,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055E9F9EB0437A14044FB9FBA049E1F
763719a0437321cce11f89187eae585a64e3f194,2021-01-31T22:45:00.000,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),000000000200000002C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9
1dc489e3643652c47923025658865ed1a7758848,2021-01-31T22:45:00.000,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8792550844,-87.642648998,POINT (-87.642648998 41.8792550844),000000000200000002C055E998147AB49D4044F3D4EB82AF17C055E92129434DE64044F08B6E3C2B7C
17d91f43825a09942e3171374ad1c19dd01db34c,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),000000000200000002C055E8881E6E7AE94044F3262977142BC055E9FBDFCBF1CA4044F8DC6AD2835B
85efd90fe190baab0f4945f2b59fff62acd70f36,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),000000000200000002C055EB496AA184564044F35AC0334B01C055ECBEF60D77884044F61D051F8AC6
4b3e57ee7375becaaeb0cd443d9218149bfb19e3,2021-01-31T22:45:00.000,41.9286190509,-87.685362024,POINT (-87.685362024 41.9286190509),41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347),000000000200000002C055EBDCF8ADC0064044F6DCFD33076EC055E83F79649E4F4044F22F6FA3D8B6
1f40a5a40d3a4cae97a07d0e0ccee4f9942c21c7,2021-01-31T22:45:00.000,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),000000000200000002C055EC00411351B44044FCD266C6BDD2C055EA756A1534AA4044FE4C927F92EB
269d07eac63cf58d3aaba4f8e02794976c5fe4a8,2021-01-31T22:45:00.000,41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603),41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392),000000000200000002C055E61342261F8C4044E3B23CA94CC2C055E78B034F45014044E80EB5F99748
95a536f53f7b7efcc979ff7c109640b4a4c97ab3,2021-01-31T22:45:00.000,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.8924931672,-87.6647458359,POINT (-87.6647458359 41.8924931672),000000000200000002C055E923C61E3A864044F15182D9AD94C055EA8B321E55EF4044F23D37528384
9b99c2f5beffee26071ebfb207d2605794476022,2021-01-31T22:45:00.000,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),000000000200000002C055E991392C6FC04044F61A958BC4A4C055E80325E754BF4044F07EAADEA50C
7a5dce6f3d7d0c2076a5eeaec7063abc9cca4f3a,2021-01-31T22:45:00.000,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.96581197,-87.6558787862,POINT (-87.6558787862 41.96581197),000000000200000002C055EA756A1534AA4044FE4C927F92EBC055E9F9EB0437A14044FB9FBA049E1F
6b5530788f44eb04c8723a4eae8c3b3181c75d75,2021-01-31T22:45:00.000,41.7697780588,-87.7269298425,POINT (-87.7269298425 41.7697780588),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),000000000200000002C055EE8604BF01884044E2881661DCB8C055EA756A1534AA4044FE4C927F92EB
d3ca4c370eb1276dafa6c08d3981cc38327ac759,2021-01-31T22:45:00.000,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),000000000200000002C055E870757DDEE84044F22E6FCD75F3C055EA101BD6A3A54044F150E5F6CB6B
d0eec909c7dc0dc9b279ea6c7f935fdd26814823,2021-01-31T22:45:00.000,41.7759288274,-87.6665962653,POINT (-87.6665962653 41.7759288274),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),000000000200000002C055EAA98361C65A4044E351A2C4DA73C055EAB974A2B69B4044ECD5873E12D9
5efe96d6d7be22ea856d29e8e440e39760cebed5,2021-01-31T22:45:00.000,41.8790669938,-87.657005027,POINT (-87.657005027 41.8790669938),41.9058577688,-87.6308650266,POINT (-87.6308650266 41.9058577688),000000000200000002C055EA0C5ED011724044F085446AAE99C055E86017B45BFB4044F3F325B9E969
6596816a8b5729bb1c9a47955a3f054bb2743862,2021-01-31T22:45:00.000,41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059),41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059),000000000200000002C055EDB23D0612354044EB673321ABD1C055EDB23D0612354044EB673321ABD1
6a3a964e97c82a3fa41a5312675ca3833eaecd7b,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),000000000200000002C055EB496AA184564044F35AC0334B01C055EB496AA184564044F35AC0334B01
ef395170c8a6c6a6808e065ae41e8bf94cf4ee0c,2021-01-31T22:45:00.000,41.8351179863,-87.6186777673,POINT (-87.6186777673 41.8351179863),41.8351179863,-87.6186777673,POINT (-87.6186777673 41.8351179863),000000000200000002C055E7986AA254364044EAE5256BBADDC055E7986AA254364044EAE5256BBADD
b27f42df2656ac80b892ca7e8c1aa4246ba33587,2021-01-31T22:45:00.000,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),000000000200000002C055EC00411351B44044FCD266C6BDD2C055EC00411351B44044FCD266C6BDD2
48d551ec06e1e94002d13dcb4dee012e599a6d28,2021-01-31T22:45:00.000,41.7771962546,-87.6424975271,POINT (-87.6424975271 41.7771962546),41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),000000000200000002C055E91EADF2A9F24044E37B2AB80A54C055FA78D34C290A4044FD794D125249
eb401a79df1ee10e1c61d8075fe3f16f3da1372a,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9540276487,-87.7633990316,POINT (-87.7633990316 41.9540276487),000000000200000002C055E8881E6E7AE94044F3262977142BC055F0DB879CA1494044FA1D93F752B9
3d94e2da9fca4b539ff5cd6a670ee1d203a91e8f,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),000000000200000002C055EB496AA184564044F35AC0334B01C055E991392C6FC04044F61A958BC4A4
30d8cb547b5302310ee816642322923bcc388b3b,2021-01-31T22:45:00.000,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.962178629,-87.6453787624,POINT (-87.6453787624 41.962178629),000000000200000002C055E8B04B16C5384044F428B21102DEC055E94DE2B9829F4044FB28AB583B89
e33357ad371db6aef40abb4b02f7153a5865929b,2021-01-31T22:45:00.000,41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819),41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),000000000200000002C055E7E53CA7141A4044DA7178C24155C055E76C0B6EB9954044DEBF0FEE3D3E
b9a0ae5c43d2aacf2813e5e8dca1802def1a4b0c,2021-01-31T22:45:00.000,41.8351179863,-87.6186777673,POINT (-87.6186777673 41.8351179863),41.7923572233,-87.6179313803,POINT (-87.6179313803 41.7923572233),000000000200000002C055E7986AA254364044EAE5256BBADDC055E78C300F63E24044E56BF6246954
224e8d26872d65c9150096cb08ce56148a799b45,2021-01-31T22:45:00.000,41.8089162826,-87.5961833442,POINT (-87.5961833442 41.8089162826),41.8089162826,-87.5961833442,POINT (-87.5961833442 41.8089162826),000000000200000002C055E627DE2F70924044E78A91997C05C055E627DE2F70924044E78A91997C05
a337c2e2a08e4c0b5a3301fec13c84242e9d5aad,2021-01-31T22:45:00.000,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),000000000200000002C055E991392C6FC04044F61A958BC4A4C055ECBEF60D77884044F61D051F8AC6
732cfa683fcb380d3808e8b3caf91cb1bc5effc8,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),000000000200000002C055E8881E6E7AE94044F3262977142BC055E8881E6E7AE94044F3262977142B
adb6e49986174b842c61b1bf52d794afbea1fc04,2021-01-31T22:45:00.000,41.794090253,-87.592310855,POINT (-87.592310855 41.794090253),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603),000000000200000002C055E5E86BC9D29C4044E5A4BFD95A8BC055E61342261F8C4044E3B23CA94CC2
234387f66a9b7d1b20abfeeb89cc53834db0fe20,2021-01-31T22:45:00.000,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),000000000200000002C055E991392C6FC04044F61A958BC4A4C055EA7712502DA34044EFDF688C41A8
73aec36e9c42005841e416eb1933ffbe088c8656,2021-01-31T22:45:00.000,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),000000000200000002C055FA78D34C290A4044FD794D125249C055F06311BE9B104044F1FF788BB8F9
d662235a1384b3cd635738a2a0e099cb94c0dddb,2021-01-31T22:45:00.000,41.8563332167,-87.6595642391,POINT (-87.6595642391 41.8563332167),41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715),000000000200000002C055EA364CED22EC4044ED9C53AC1A3DC055E782CB2787E44044EDFF2BE4E03F
833e4377e23cde2c5103a81b9e4e8ae472b30c67,2021-01-31T22:45:00.000,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),000000000200000002C055E991392C6FC04044F61A958BC4A4C055E80325E754BF4044F07EAADEA50C
0b803081dc2171ad8b5c6a517a4972e8bbda42ee,2021-01-31T22:45:00.000,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8792550844,-87.642648998,POINT (-87.642648998 41.8792550844),000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E92129434DE64044F08B6E3C2B7C
58b7974e69536ba89ce28b1804cf5e99d8bc4ee0,2021-01-31T22:45:00.000,41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),000000000200000002C055EA756A1534AA4044FE4C927F92EBC055E9FBDFCBF1CA4044F8DC6AD2835B
fb69a945ae8d5d72eb45ad20adc85f0f48d8d5cc,2021-01-31T22:45:00.000,41.7457577128,-87.7083657043,POINT (-87.7083657043 41.7457577128),41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059),000000000200000002C055ED55DD1B64E54044DF74FD1D9B9EC055EDB23D0612354044EB673321ABD1
5a75545212ac21d28e7980522c9b8243c778a67c,2021-01-31T22:45:00.000,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),000000000200000002C055F06311BE9B104044F1FF788BB8F9C055EDE6EF22622B4044EE1AB4E067A1
b3f6fc121cd5a363e45fa47258be6257263e2dae,2021-01-31T22:45:00.000,41.9272609555,-87.7655016086,POINT (-87.7655016086 41.9272609555),41.9272609555,-87.7655016086,POINT (-87.7655016086 41.9272609555),000000000200000002C055F0FDFA757E3C4044F6B07CAB5D78C055F0FDFA757E3C4044F6B07CAB5D78
05a9074bda71e7a4451c3460d1f36c8275a54412,2021-01-31T22:45:00.000,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),000000000200000002C055EA101BD6A3A54044F150E5F6CB6BC055E870757DDEE84044F22E6FCD75F3
142e0a04618d8e06dc1cda1616bb4c1752b4a8da,2021-01-31T22:45:00.000,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),000000000200000002C055ECBEF60D77884044F61D051F8AC6C055E80325E754BF4044F07EAADEA50C
d19392c90edd90ba16d6fe35baeb112716968610,2021-01-31T22:45:00.000,41.9506733576,-87.6665362813,POINT (-87.6665362813 41.9506733576),41.9347624564,-87.6398538587,POINT (-87.6398538587 41.9347624564),000000000200000002C055EAA887CA71FB4044F9AFAA220907C055E8F35D99557F4044F7A64BD1E221
c36e2076acb25ac69ded6853e5b86bdafc293901,2021-01-31T22:45:00.000,41.9049353016,-87.6499072264,POINT (-87.6499072264 41.9049353016),41.8679024175,-87.6429586652,POINT (-87.6429586652 41.8679024175),000000000200000002C055E998147AB49D4044F3D4EB82AF17C055E9263C19EDAF4044EF176D29A413
87ef4d92ea6b4775f8497b79036a71316e1d597a,2021-01-31T22:45:00.000,41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603),41.7412427285,-87.551428197,POINT (-87.551428197 41.7412427285),000000000200000002C055E61342261F8C4044E3B23CA94CC2C055E34A997E0D444044DEE10AAEA714
921cc1bb0387feb94d8a5a9d648a0f75f4bff623,2021-01-31T22:45:00.000,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962),000000000200000002C055EB496AA184564044F35AC0334B01C055ED84796FB2B44044F82636C34516
8e8774ff3c77a730ee8b45265b78b5942df1ae3c,2021-01-31T22:45:00.000,41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988),41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081),000000000200000002C055E76EBDC463754044E1B21233CFB4C055E4A875C727524044E17B628852A3
f501bacfdb82a8be3fc5291032ff704541542d9c,2021-01-31T22:45:00.000,41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),000000000200000002C055E991392C6FC04044F61A958BC4A4C055E9FBDFCBF1CA4044F8DC6AD2835B
f98e8df04053062c5c6bb4515c983135a36b96ac,2021-01-31T22:45:00.000,41.9000696026,-87.7209182385,POINT (-87.7209182385 41.9000696026),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),000000000200000002C055EE2386405CA34044F3357B11A536C055ECBEF60D77884044F61D051F8AC6
24af5ffbe2769d3682bad8b9276909b7b4189b9d,2021-01-31T22:45:00.000,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.8502663663,-87.667569312,POINT (-87.667569312 41.8502663663),000000000200000002C055EA7712502DA34044EFDF688C41A8C055EAB974A2B69B4044ECD5873E12D9
5bd783b225a71c36b8dfed0cca40741ff41f9363,2021-01-31T22:45:00.000,41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),41.8601900192,-87.7172201,POINT (-87.7172201 41.8601900192),000000000200000002C055EDE6EF22622B4044EE1AB4E067A1C055EDE6EF22622B4044EE1AB4E067A1
8d5f56f7e011410674509760bca0dd03985fbd3c,2021-01-31T22:45:00.000,41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),000000000200000002C055EEBC20CB9D3A4044F075C7A82BCBC055EE4D0B415A464044FA0EFAA51B5A
00d37e4ea1294bc41b431a5a4987d08ad15f4d3b,2021-01-31T22:45:00.000,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),000000000200000002C055ECBEF60D77884044F61D051F8AC6C055EC00411351B44044FCD266C6BDD2
b3265a5ef69288766933550aa04569d5099a5793,2021-01-31T22:45:00.000,41.6601360507,-87.60284764,POINT (-87.60284764 41.6601360507),41.7402057565,-87.6159695226,POINT (-87.6159695226 41.7402057565),000000000200000002C055E6950E4491544044D47F568E5563C055E76C0B6EB9954044DEBF0FEE3D3E
fe62650d356ece1af6661f583da96a90544b4bbe,2021-01-31T22:45:00.000,41.7065878819,-87.6233665115,POINT (-87.6233665115 41.7065878819),41.9867117999,-87.6634164054,POINT (-87.6634164054 41.9867117999),000000000200000002C055E7E53CA7141A4044DA7178C24155C055EA756A1534AA4044FE4C927F92EB
504b55f37971be24bce52a0867f89f2d462916eb,2021-01-31T22:45:00.000,41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),000000000200000002C055EE4D0B415A464044FA0EFAA51B5AC055EE4D0B415A464044FA0EFAA51B5A
a33bfe10d5882045334f8e645a99e01800de1c4d,2021-01-31T22:45:00.000,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),000000000200000002C055FA78D34C290A4044FD794D125249C055E9FBDFCBF1CA4044F8DC6AD2835B
a665756a460c3b39af1184e2ddf830917a9609fd,2021-01-31T22:45:00.000,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865),41.9535821253,-87.7234523905,POINT (-87.7234523905 41.9535821253),000000000200000002C055EBC3F3A279924044F9513C15B882C055EE4D0B415A464044FA0EFAA51B5A
730e464a91bce876ba84545313b0cfb7936a048b,2021-01-31T22:45:00.000,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),000000000200000002C055E7BE590F86734044F14742A31477C055E870757DDEE84044F22E6FCD75F3
a7c81b5f8be703ff9682e1090cb94504107da734,2021-01-31T22:45:00.000,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),000000000200000002C055EC00411351B44044FCD266C6BDD2C055E991392C6FC04044F61A958BC4A4
0a464b709ae9174d3a5fc79f7a4453f0ee64be71,2021-01-31T22:45:00.000,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843),000000000200000002C055E8881E6E7AE94044F3262977142BC055E991392C6FC04044F61A958BC4A4
